object_id,passband,tau_in,SF_in,tau_out,SF_out
37563024,u,202.76,0.297,163.8073380601301,126.31166109310483
37563024,g,202.76,0.263,263.59607512479704,119.29918389093072
37563024,r,202.76,0.233,229.75261900166274,113.38205496575947
37563024,i,202.76,0.212,281.0285214780236,114.34330619672075
37563024,z,202.76,0.197,170.97150222156668,110.77648322776376
37563024,y,202.76,0.185,248.80154450832376,127.99729480152554
37944944,u,234.75,0.299,53.84934134074183,11.364695005024458
37944944,g,234.75,0.265,86.21488783831799,22.921283508870722
37944944,r,234.75,0.235,89.79682680262943,21.146625175622013
37944944,i,234.75,0.213,40.86266822471471,16.515532448022398
37944944,z,234.75,0.199,93.15285227606216,17.409653278379103
37944944,y,234.75,0.187,1.0,28.222856544113636
38075415,u,227.58,0.194,227.57999999999998,0.194
38075415,g,227.58,0.171,271.15487615999876,199.99999999999994
38075415,r,227.58,0.152,163.59190083854054,199.99999999999994
38075415,i,227.58,0.138,148.2573141059005,193.6679662708507
38075415,z,227.58,0.129,105.27896152420006,199.99999999999994
38075415,y,227.58,0.121,112.56269311255966,199.99999999999994
39948285,u,124.6,0.244,124.60053120288477,0.24402080557841205
39948285,g,124.6,0.216,46.33362517135556,102.41899470104396
39948285,r,124.6,0.191,190.31653589570374,199.99999999999994
39948285,i,124.6,0.174,172.90957912195623,199.99999999999994
39948285,z,124.6,0.162,185.78905206758253,199.99999999999994
39948285,y,124.6,0.152,163.80370561555264,199.99999999999994
40446808,u,111.15,0.752,46.49657072716198,19.98429741702564
40446808,g,111.15,0.666,261.72228694497454,16.596809595359687
40446808,r,111.15,0.59,113.88707634939584,21.2517834301988
40446808,i,111.15,0.536,597.2833950986949,31.35882865398936
40446808,z,111.15,0.501,290.71191622121137,31.743457630507038
40446808,y,111.15,0.469,530.0437846068922,36.5355198136262
40850862,u,340.13,0.488,86.829628172189,23.28472053005389
40850862,g,340.13,0.432,204.3068034861864,14.337556177123716
40850862,r,340.13,0.383,92.81148608465392,16.926829561662196
40850862,i,340.13,0.348,108.32067712820067,26.397865292820395
40850862,z,340.13,0.325,161.30383990937605,33.69630578594196
40850862,y,340.13,0.305,53.616701670747,42.25236981516804
40991834,u,103.9,0.399,44.933395126284516,33.44689537013052
40991834,g,103.9,0.353,117.9912451602657,26.449572390366786
40991834,r,103.9,0.313,96.02930207074338,29.217329152389542
40991834,i,103.9,0.284,120.67243934442017,42.136680530350695
40991834,z,103.9,0.265,81.03231589613843,32.8102049734742
40991834,y,103.9,0.249,48.294739993306976,58.0683002710057
41079095,u,493.91,0.448,117.9662710870276,20.310942277549206
41079095,g,493.91,0.396,256.3423937964688,46.92614162682395
41079095,r,493.91,0.351,210.362225757827,27.01856638842486
41079095,i,493.91,0.319,176.8691416765934,36.21454896173131
41079095,z,493.91,0.298,286.12752702811326,44.4041542669643
41079095,y,493.91,0.279,145.13724619421245,41.51654605092716
43771884,u,119.86,0.736,110.10848634555136,63.65545020647479
43771884,g,119.86,0.651,53.48299691028577,21.166050555021126
43771884,r,119.86,0.578,94.75738245583089,28.877945329887552
43771884,i,119.86,0.525,161.01808037602265,61.621288070357885
43771884,z,119.86,0.49,131.8287233024142,37.79911194918122
43771884,y,119.86,0.459,42.81753156423702,44.210952419563945
44251931,u,1120.45,0.32,148.8624351883248,18.38546609906176
44251931,g,1120.45,0.283,273.1826072700775,21.120927382934443
44251931,r,1120.45,0.251,352.1817806224443,27.010642791597412
44251931,i,1120.45,0.228,437.4216776828788,23.980891697356217
44251931,z,1120.45,0.213,181.88798615297773,31.60676081353973
44251931,y,1120.45,0.199,232.53632163931024,17.368866338542013
44867066,u,88.9102,0.724,38.590871255573276,40.93749099891589
44867066,g,88.9102,0.64,38.87026668044999,29.775817462606664
44867066,r,88.9102,0.568,62.84199092036902,36.3135638599913
44867066,i,88.9102,0.516,75.23319622163609,45.45431144194121
44867066,z,88.9102,0.482,37.806255052642825,43.62156493428683
44867066,y,88.9102,0.452,45.77351345457477,43.22991256704025
44873682,u,918.14,0.24,137.81591095775943,36.08945468519371
44873682,g,918.14,0.212,92.78272097782816,47.05064801040431
44873682,r,918.14,0.188,84.24376383463569,51.33156526925542
44873682,i,918.14,0.171,135.38599795740808,57.386268978578514
44873682,z,918.14,0.16,157.80436998707523,54.63834424902996
44873682,y,918.14,0.15,25.713503654273342,64.35205254085206
45020328,u,911.9,0.268,54.02608343386641,47.53435577952117
45020328,g,911.9,0.237,15.032774154232433,29.55592432936067
45020328,r,911.9,0.21,78.17309670012445,28.15859831050388
45020328,i,911.9,0.191,129.00599982172992,38.208945502001605
45020328,z,911.9,0.178,189.80079949591664,43.67723490101756
45020328,y,911.9,0.167,69.47093192960799,29.32006357463004
45227970,u,235.41,0.286,210.16124567290058,199.99999999999994
45227970,g,235.41,0.253,277.8667972420172,199.99999999999994
45227970,r,235.41,0.224,222.36355011292486,199.99999999999994
45227970,i,235.41,0.204,315.8127110182373,199.99999999999994
45227970,z,235.41,0.19,254.60230644013183,199.99999999999994
45227970,y,235.41,0.178,263.6949534581408,199.99999999999994
46329774,u,927.97,0.308,34.648774100864685,10.918598271425694
46329774,g,927.97,0.273,288.97950101571297,15.514275656175815
46329774,r,927.97,0.242,272.74339109753515,14.858831805944293
46329774,i,927.97,0.22,213.59767367640427,13.82546246110735
46329774,z,927.97,0.205,196.39275105295636,15.291461424849654
46329774,y,927.97,0.192,927.8539594829191,0.19199126904933023
46427452,u,328.48,0.289,1.0,13.857692872365831
46427452,g,328.48,0.256,41.185837474430095,26.850368990486803
46427452,r,328.48,0.227,42.24011038322322,26.3301787913712
46427452,i,328.48,0.206,22.286007133547354,29.247405228078225
46427452,z,328.48,0.193,75.26893199302853,18.58039299734779
46427452,y,328.48,0.181,147.22934811853347,25.625979583144776
46431646,u,403.8,0.322,83.04892220495148,90.96771069525185
46431646,g,403.8,0.285,23.525991063086863,53.09084777643834
46431646,r,403.8,0.253,54.40346506578306,63.24409511785924
46431646,i,403.8,0.23,102.58555367023591,107.93527658769882
46431646,z,403.8,0.215,120.35647618840237,143.8054202619838
46431646,y,403.8,0.201,103.64326551372044,140.30096100278718
46474756,u,1115.9,0.334,1.9574294164457706,15.981364529336458
46474756,g,1115.9,0.296,358.13985831924975,21.308539034612895
46474756,r,1115.9,0.262,348.8228007797522,25.689971596629256
46474756,i,1115.9,0.238,217.70731907688,22.809350815855183
46474756,z,1115.9,0.222,119.99376714731898,21.618999564965407
46474756,y,1115.9,0.208,1115.4972822070408,0.20801064136027417
47284182,u,192.53,0.337,187.03138889025428,78.223521720599
47284182,g,192.53,0.298,70.47360276234551,78.75420089569619
47284182,r,192.53,0.264,65.1047248563844,81.0071187887781
47284182,i,192.53,0.24,42.14352569608742,66.5473974960493
47284182,z,192.53,0.224,66.41147122094182,82.28545066415664
47284182,y,192.53,0.21,81.7143318082565,89.01977283371505
49075963,u,278.25,0.339,46.97710605573659,19.474293519745704
49075963,g,278.25,0.3,45.50746618690739,15.529216085368324
49075963,r,278.25,0.266,30.85120069253786,15.073437866963312
49075963,i,278.25,0.242,80.840212572691,21.72223102033205
49075963,z,278.25,0.226,44.511316292607155,11.994075917569118
49075963,y,278.25,0.211,185.66278731093985,24.59595930428659
50669045,u,156.52,0.586,91.73340527115268,32.64651374312511
50669045,g,156.52,0.518,44.93183674521611,36.24875820049786
50669045,r,156.52,0.46,64.8798541751692,38.82881216461443
50669045,i,156.52,0.418,81.6311390515986,33.76087735486127
50669045,z,156.52,0.39,45.08438920058699,55.672383927990644
50669045,y,156.52,0.365,5.403385737631268,41.48978133551865
50774437,u,357.15,0.347,1.0823783450702078,30.34732966233224
50774437,g,357.15,0.307,68.21217231666068,48.9317597752937
50774437,r,357.15,0.272,71.11609930320695,49.03805784154368
50774437,i,357.15,0.248,92.34440149570928,58.7532593223668
50774437,z,357.15,0.231,82.16909565257018,81.25851195122553
50774437,y,357.15,0.217,163.59130818173642,73.99039414101586
50957767,u,164.37,0.244,207.50855443930735,199.99999999999994
50957767,g,164.37,0.216,196.78464464494766,145.86459474969908
50957767,r,164.37,0.191,215.19355532716332,199.99999999999994
50957767,i,164.37,0.174,220.075023558666,154.78773720437812
50957767,z,164.37,0.162,265.1961270420769,182.59731447213846
50957767,y,164.37,0.152,178.6438756471196,165.84057659817427
52074857,u,209.64,0.37,409.7054989799311,56.38238781457448
52074857,g,209.64,0.327,97.3892334235097,38.849959316851354
52074857,r,209.64,0.29,214.11619106310175,32.873892624997836
52074857,i,209.64,0.264,239.33487227469524,44.49268209994137
52074857,z,209.64,0.246,405.73339490872337,41.28334848827304
52074857,y,209.64,0.231,77.26428046152873,38.980307062714246
52437992,u,100.76,0.59,37.451525756141926,12.919426912863416
52437992,g,100.76,0.522,35.364446881970395,13.990091428341303
52437992,r,100.76,0.463,104.54908794186343,21.854551369740047
52437992,i,100.76,0.421,60.87512278910932,23.191289668760263
52437992,z,100.76,0.393,66.93951226674844,29.750037638176394
52437992,y,100.76,0.368,72.42811209127935,28.101964584870508
52439522,u,209.61,0.276,7.322487801865959,9.5573282970349
52439522,g,209.61,0.245,3.104177045802349,3.0237330586235958
52439522,r,209.61,0.217,68.08679867081734,6.22684449582368
52439522,i,209.61,0.197,60000.00000000002,2.304943876050495
52439522,z,209.61,0.184,275.74471765974414,5.047155768783903
52439522,y,209.61,0.172,209.5802147436705,0.17192815355917476
53124222,u,303.03,0.214,12.847341495918913,64.43145945315702
53124222,g,303.03,0.189,15.574768339603125,78.09080306295485
53124222,r,303.03,0.168,28.803296299020634,102.82060416733646
53124222,i,303.03,0.152,25.51542174098638,92.06802661658575
53124222,z,303.03,0.142,38.564041640298974,125.13941974398594
53124222,y,303.03,0.133,26.95279948483918,99.29948726413747
53407380,u,218.88,0.201,27.310874360900293,199.99999999999994
53407380,g,218.88,0.178,64.3599337654432,199.99999999999994
53407380,r,218.88,0.158,47.146160021951,199.99999999999994
53407380,i,218.88,0.143,48.69955911705828,199.99999999999994
53407380,z,218.88,0.134,43.853938732939255,199.99999999999994
53407380,y,218.88,0.125,52.8411603541386,199.99999999999994
54038461,u,341.28,0.291,341.2613284707534,0.2909414905565681
54038461,g,341.28,0.258,57.77364706609912,15.881385807958459
54038461,r,341.28,0.229,102.53275482465794,21.062884408417904
54038461,i,341.28,0.208,39.594790266548465,23.29129907561707
54038461,z,341.28,0.194,118.05632913478843,32.37537304055708
54038461,y,341.28,0.182,113.90694800157242,37.484677258114424
54063785,u,292.32,0.298,6.35613252194802,199.99999999999994
54063785,g,292.32,0.264,26.234967884691866,199.99999999999994
54063785,r,292.32,0.234,24.837985134032657,196.41946307776263
54063785,i,292.32,0.213,33.011896802770785,186.67182757300796
54063785,z,292.32,0.198,25.24989336377102,199.99999999999994
54063785,y,292.32,0.186,42.94620218411218,199.99999999999994
54793663,u,663.88,0.377,177.10084243653552,55.155409593017076
54793663,g,663.88,0.334,171.87112389785295,41.340763241622376
54793663,r,663.88,0.296,316.5524313926204,53.08840048870141
54793663,i,663.88,0.269,181.37962409951817,41.19519146034437
54793663,z,663.88,0.251,138.2510062730903,49.47583418211836
54793663,y,663.88,0.235,61.6291477969684,39.10870398054681
56369732,u,743.49,0.328,362.3082572822168,144.75488800124813
56369732,g,743.49,0.29,688.7510913764362,154.11254902259114
56369732,r,743.49,0.257,579.5255154520133,137.2620211030855
56369732,i,743.49,0.234,486.71843776704657,161.73572476080824
56369732,z,743.49,0.218,510.03951122228034,132.2957244176862
56369732,y,743.49,0.205,405.2062124029392,115.854531869201
58556668,u,180.42,0.546,96.15704383069402,14.673066507529224
58556668,g,180.42,0.483,113.71525092048876,13.972716790052456
58556668,r,180.42,0.428,76.86881744654521,18.228337800077878
58556668,i,180.42,0.389,85.07101245754937,23.54419654193963
58556668,z,180.42,0.363,50.93314636796141,21.666244665381832
58556668,y,180.42,0.34,176.6406040007481,27.63650837674337
59009102,u,128.82,0.218,149.5772604550159,131.22943281580032
59009102,g,128.82,0.193,21.961190166189983,144.71310798664885
59009102,r,128.82,0.171,8.983734528468132,71.81816612315374
59009102,i,128.82,0.156,138.86935183367768,136.6523891211858
59009102,z,128.82,0.145,79.9419568488899,129.60646639432912
59009102,y,128.82,0.136,76.70717518141277,171.64438269709225
59262634,u,130.94,0.304,130.17882935959935,19.63277847234387
59262634,g,130.94,0.269,160.12777086084108,29.66734792824736
59262634,r,130.94,0.239,201.62203501630327,32.830710738220425
59262634,i,130.94,0.217,45.49598859023435,34.957179628644084
59262634,z,130.94,0.202,115.23873360337952,28.3328867814883
59262634,y,130.94,0.19,94.44596364463574,35.78508400490361
59385245,u,701.55,0.527,98.08036357600105,21.12876478823848
59385245,g,701.55,0.466,137.17848509135197,14.35932660304865
59385245,r,701.55,0.413,1362.837774544249,33.08784156188441
59385245,i,701.55,0.376,741.8224466140122,18.03164150985682
59385245,z,701.55,0.351,623.1657557198414,42.16614823887061
59385245,y,701.55,0.329,2.7381042040504586,27.92436882671791
60374532,u,224.73,0.348,122.40700387417222,0.03173222069987095
60374532,g,224.73,0.308,65.00230832789984,24.588174748115325
60374532,r,224.73,0.273,37.978042332820294,28.476517262590583
60374532,i,224.73,0.248,28.130898055358816,29.397558947882867
60374532,z,224.73,0.232,71.92066925464853,42.52592984825446
60374532,y,224.73,0.217,43.088382837026366,41.07026231951879
60641958,u,135.85,0.494,6.682809485354477,20.590183240490425
60641958,g,135.85,0.437,218.457925108138,29.691024366876366
60641958,r,135.85,0.388,173.81095061301951,27.04259834084365
60641958,i,135.85,0.352,59.79552924315696,27.575762967204696
60641958,z,135.85,0.329,154.10340968594573,33.87987549749325
60641958,y,135.85,0.308,26.373357906198024,27.445880166708452
61063886,u,152.81,0.292,443.6370035704746,35.64214860379857
61063886,g,152.81,0.258,17.997073806157672,28.657582263629877
61063886,r,152.81,0.229,124.27342792245118,31.82305870843244
61063886,i,152.81,0.208,89.90158526817547,38.27745301725354
61063886,z,152.81,0.194,110.68014988511138,39.565980403313404
61063886,y,152.81,0.182,98.77285508396918,31.609052953455116
61220354,u,250.38,0.458,140.14655693001868,74.89837232454704
61220354,g,250.38,0.405,308.7854113449426,69.76518673468044
61220354,r,250.38,0.359,304.4330278452191,65.14828683799736
61220354,i,250.38,0.327,311.05963767069903,74.31880646419452
61220354,z,250.38,0.305,342.7521386862776,76.37475259076645
61220354,y,250.38,0.286,239.11170519941913,101.07307098312917
63238616,u,388.11,0.274,214.02075587895803,90.29867988168363
63238616,g,388.11,0.243,95.81946237702024,113.19233488776295
63238616,r,388.11,0.215,128.74018209071454,85.76012627005629
63238616,i,388.11,0.196,131.5916051089524,105.72577020021706
63238616,z,388.11,0.183,199.01766838308973,95.19444846841738
63238616,y,388.11,0.171,241.91563110147837,122.51406396804248
63523854,u,212.15,0.605,30.89519905691568,0.04724184244690904
63523854,g,212.15,0.536,148.8738097063339,15.884896192373283
63523854,r,212.15,0.475,179.4199002202169,19.088895578033608
63523854,i,212.15,0.432,83.40415206627334,16.304839808582486
63523854,z,212.15,0.403,9.92831847326851,17.51568033634676
63523854,y,212.15,0.378,159.95084656963562,27.181233998489635
63647776,u,1024.54,0.321,1024.4992339613545,0.32087685814728395
63647776,g,1024.54,0.284,188.11093558924358,25.446694534155636
63647776,r,1024.54,0.252,124.82689254912077,16.990094151878516
63647776,i,1024.54,0.229,394.5411202660959,21.612474035982412
63647776,z,1024.54,0.214,371.79338177099595,12.938059229648978
63647776,y,1024.54,0.2,1024.309984314832,0.2000210331710145
63823536,u,223.88,0.436,133.37844646860188,9.258728049094751
63823536,g,223.88,0.386,73.12013761110104,14.124172892744934
63823536,r,223.88,0.342,26.581048803853545,14.046403978733544
63823536,i,223.88,0.311,32.954721830536535,19.091573229927175
63823536,z,223.88,0.29,75.19437106258302,25.699387957263763
63823536,y,223.88,0.272,46.719867563713855,30.90336189300341
64286799,u,446.2,0.425,154.47100435757204,52.29427885361088
64286799,g,446.2,0.376,217.72429249912665,50.63651876321313
64286799,r,446.2,0.334,256.2298099061467,43.1325952674846
64286799,i,446.2,0.303,221.5212958956167,53.478575304209734
64286799,z,446.2,0.283,125.96841681894234,49.68841841919824
64286799,y,446.2,0.265,208.7440799506519,69.85258298597199
64727222,u,49.0918,0.544,42.593227741202156,33.99249147101455
64727222,g,49.0918,0.481,13.5415527990798,25.993712314764853
64727222,r,49.0918,0.426,33.25444838232424,27.86177051771246
64727222,i,49.0918,0.388,24.80490004004122,32.573057829227835
64727222,z,49.0918,0.362,21.345903057383815,32.92969862255115
64727222,y,49.0918,0.339,6.633637394265664,26.435083278677073
65305120,u,249.9,0.299,79.76754441572776,45.917406813445986
65305120,g,249.9,0.265,227.39133303370676,51.707186754375265
65305120,r,249.9,0.235,85.7417397602702,44.161106756110456
65305120,i,249.9,0.213,93.22196079547582,41.569347181090436
65305120,z,249.9,0.199,62.10378643783654,42.25802620584681
65305120,y,249.9,0.187,135.8711330398253,33.373406752745844
65861881,u,286.29,0.283,161.6152011356913,58.90829456200746
65861881,g,286.29,0.251,250.64308216524677,50.08969018466198
65861881,r,286.29,0.222,99.68075921734385,45.5034582243792
65861881,i,286.29,0.202,237.51789938471458,52.21076957380427
65861881,z,286.29,0.188,66.91393196575766,59.718971501982324
65861881,y,286.29,0.177,151.12875499832487,74.16886091399331
66092834,u,97.106,0.609,151.95129726060205,90.85975005314127
66092834,g,97.106,0.539,596.9789116406245,91.59320431417311
66092834,r,97.106,0.478,102.24385019598229,80.42016973678182
66092834,i,97.106,0.434,173.49654032929,107.64825046215535
66092834,z,97.106,0.405,68.73393917748922,92.02970426813887
66092834,y,97.106,0.38,145.17127103558636,87.90625232470198
66542546,u,484.72,0.217,739.0020029791319,186.73166842990278
66542546,g,484.72,0.192,344.37177282926484,198.60520742796982
66542546,r,484.72,0.17,661.1578995614576,195.36805322066184
66542546,i,484.72,0.155,482.45159392923705,167.4543517659585
66542546,z,484.72,0.144,463.4783521989219,156.05647463313534
66542546,y,484.72,0.135,402.02399858339703,192.64912618576582
67108107,u,232.33,0.616,251.12717246888673,75.9069817528666
67108107,g,232.33,0.545,117.05581610429158,71.15125149635203
67108107,r,232.33,0.483,162.18942309133152,71.1631230133519
67108107,i,232.33,0.439,171.1930500394277,66.9050722361866
67108107,z,232.33,0.41,80.01974668323547,63.641587739188964
67108107,y,232.33,0.384,74.89576417802952,82.21887918278644
67622398,u,1980.85,0.214,1980.669850933261,0.21402113684812424
67622398,g,1980.85,0.189,392.9353777608888,141.49808879928344
67622398,r,1980.85,0.168,238.26264885252462,173.0106435165349
67622398,i,1980.85,0.153,201.49145576528184,172.17014665231926
67622398,z,1980.85,0.142,227.78591547569647,117.43900936611843
67622398,y,1980.85,0.133,313.42536356368237,136.00441421139953
68339955,u,131.36,0.307,131.34572023137912,0.30705901162692484
68339955,g,131.36,0.272,9.469758316453415,20.605065784500106
68339955,r,131.36,0.241,32.89476096998523,27.28813759115343
68339955,i,131.36,0.219,18.081921300361522,29.93926409830168
68339955,z,131.36,0.204,93.68876674033383,31.786121961008703
68339955,y,131.36,0.192,29.88111018003306,32.548437969317646
68725531,u,214.09,0.255,211.86720061078685,165.3435740561118
68725531,g,214.09,0.225,188.89177464823388,137.4993628239349
68725531,r,214.09,0.2,261.2745960747624,147.68319242066764
68725531,i,214.09,0.182,215.389816067633,127.93565358795377
68725531,z,214.09,0.17,104.88889942551643,134.6413395103102
68725531,y,214.09,0.159,95.26242074970845,168.55781860625567
69214098,u,567.87,0.261,557.5881090771401,122.1995068769294
69214098,g,567.87,0.231,329.53395017245884,130.19369994682066
69214098,r,567.87,0.204,347.37324685505206,132.44994055072289
69214098,i,567.87,0.186,413.5316598156706,101.61937467023297
69214098,z,567.87,0.173,245.34761445847556,109.70186436600373
69214098,y,567.87,0.163,230.6748561981888,130.33261320019736
70025523,u,472.83,0.265,58.74982266574961,199.99999999999994
70025523,g,472.83,0.234,47.82134435795674,199.99999999999994
70025523,r,472.83,0.208,69.36248753280925,199.99999999999994
70025523,i,472.83,0.189,75.59409372635817,199.99999999999994
70025523,z,472.83,0.176,52.56894141104068,199.99999999999994
70025523,y,472.83,0.165,47.3502136468633,199.99999999999994
70061525,u,59.1731,0.499,118.63092736638475,30.530046617279133
70061525,g,59.1731,0.442,275.81396136074693,38.38673300272126
70061525,r,59.1731,0.392,63.33462476960209,31.04477885157747
70061525,i,59.1731,0.356,384.8871168603358,30.81730968418598
70061525,z,59.1731,0.332,528.2477996191672,33.21009670819879
70061525,y,59.1731,0.311,481.7124531888557,43.55342451179684
70155892,u,949.81,0.239,108.24758149617999,43.656212261473634
70155892,g,949.81,0.211,1.0,41.29383994890896
70155892,r,949.81,0.187,272.99094507037603,37.57401640410984
70155892,i,949.81,0.17,450.73428514757177,56.00210142643376
70155892,z,949.81,0.159,333.13906268860546,40.864044323610834
70155892,y,949.81,0.149,329.95068578749914,28.67467550968726
70218390,u,186.52,0.453,102.21348255134751,47.48314965352978
70218390,g,186.52,0.4,364.6765644956466,133.08943100802904
70218390,r,186.52,0.355,162.72606793649175,65.95886361090687
70218390,i,186.52,0.323,812.3832534379621,150.32984244984922
70218390,z,186.52,0.301,746.4348679404673,108.72926873347528
70218390,y,186.52,0.282,328.1432679156365,146.7586986886862
70541274,u,298.0,0.22,135.7032362323215,199.99999999999994
70541274,g,298.0,0.194,360.8797285286277,199.99999999999994
70541274,r,298.0,0.172,95.96168071446665,199.99999999999994
70541274,i,298.0,0.157,234.8582335130191,199.99999999999994
70541274,z,298.0,0.146,218.8284832212688,199.99999999999994
70541274,y,298.0,0.137,432.03395484715753,199.99999999999994
70870535,u,189.13,0.495,15.876991215221853,16.08628803039235
70870535,g,189.13,0.438,98.37949411369928,28.04045004845766
70870535,r,189.13,0.389,121.99642489969857,21.979613021838432
70870535,i,189.13,0.353,11.957010254239803,22.586778286719042
70870535,z,189.13,0.33,71.45783426310572,33.464331704489155
70870535,y,189.13,0.309,71.4470668127489,49.36893534119411
71449444,u,557.55,0.308,58.846591802980335,38.543114072349
71449444,g,557.55,0.272,165.02946379916253,41.46096513457294
71449444,r,557.55,0.242,139.1957984559134,33.302902953319304
71449444,i,557.55,0.219,100.93116759236564,35.52240080641902
71449444,z,557.55,0.205,121.48191658130875,48.11695738933033
71449444,y,557.55,0.192,557.3646264901921,0.19201800883973066
72568232,u,541.59,0.361,162.21424882362692,41.63593880750457
72568232,g,541.59,0.319,164.09391205218262,37.47671692962579
72568232,r,541.59,0.283,114.73509913272288,39.573233351284756
72568232,i,541.59,0.257,53.633194342886405,37.825782074511615
72568232,z,541.59,0.24,118.06604421405532,36.088825518831285
72568232,y,541.59,0.225,272.645375660642,100.58791025322112
72695878,u,105.04,0.4,76.26874414614844,51.28026816568303
72695878,g,105.04,0.354,49.639791186265896,49.79209771156913
72695878,r,105.04,0.313,81.45367923969991,42.49796100558332
72695878,i,105.04,0.285,46.26874990545131,54.62049419629238
72695878,z,105.04,0.266,87.30641328787993,45.59694081248048
72695878,y,105.04,0.249,74.57249555691715,77.26593783636639
74130796,u,361.76,0.372,198.399340651287,33.74934170286864
74130796,g,361.76,0.329,91.11772626507585,16.950033911766294
74130796,r,361.76,0.292,103.78314942473612,18.07655837731224
74130796,i,361.76,0.265,70.21038139272086,15.162636063347092
74130796,z,361.76,0.247,142.58880776316536,27.47870535975363
74130796,y,361.76,0.232,233.26113016181202,27.21071716137185
74256178,u,182.88,0.255,171.27353692700294,0.050913934149822475
74256178,g,182.88,0.226,1.0,94.39818345316723
74256178,r,182.88,0.2,58.4592720156387,100.3028734287693
74256178,i,182.88,0.182,67.24589659494433,126.86494190187808
74256178,z,182.88,0.17,55.489083647758015,145.3965562197801
74256178,y,182.88,0.159,54.742640153785146,199.99999999999994
75836645,u,137.89,0.569,210.97788895200915,88.97664394701518
75836645,g,137.89,0.503,46.698148620749,59.38045008735249
75836645,r,137.89,0.446,107.916824338398,94.84331854311284
75836645,i,137.89,0.406,188.72230435325784,99.23152340148268
75836645,z,137.89,0.379,159.32004795281378,122.80065779249422
75836645,y,137.89,0.355,138.23097412170063,107.25832191907601
76422882,u,109.63,0.466,204.5712254423953,76.43922650071177
76422882,g,109.63,0.412,346.6174408526534,125.93420269875315
76422882,r,109.63,0.366,122.44518748489003,107.98120223041239
76422882,i,109.63,0.332,34.59463769919915,90.81948341486552
76422882,z,109.63,0.31,107.41548246474653,181.8436314775497
76422882,y,109.63,0.291,145.31028443343635,182.091005837375
76897889,u,133.26,0.81,94.6256710720054,0.010707044034075228
76897889,g,133.26,0.717,63.86205638114563,4.584742885426897
76897889,r,133.26,0.636,34.996140634485,1.6596391533944876
76897889,i,133.26,0.578,176.44974896586288,3.4748463028740306
76897889,z,133.26,0.539,1.2763837223930257,9.037113253345092
76897889,y,133.26,0.505,93.56994824161767,0.02780341889410657
77289123,u,293.94,0.387,169.62650150430207,21.436737009320083
77289123,g,293.94,0.343,654.0540969927323,47.57477627460847
77289123,r,293.94,0.304,224.83844235438858,49.42495563999331
77289123,i,293.94,0.276,558.279056241386,50.57871956130477
77289123,z,293.94,0.258,641.5603410259163,52.66809878597882
77289123,y,293.94,0.242,130.73234890654794,49.09665361354779
77617268,u,754.16,0.312,141.90057585058497,199.99999999999994
77617268,g,754.16,0.276,70.38988719597809,199.99999999999994
77617268,r,754.16,0.245,74.19268852211302,199.99999999999994
77617268,i,754.16,0.223,84.98107381964137,199.99999999999994
77617268,z,754.16,0.208,87.05351657254336,199.99999999999994
77617268,y,754.16,0.195,101.7530060838189,199.99999999999994
77864390,u,81.0275,0.276,192.07147951237383,25.736814123457208
77864390,g,81.0275,0.245,268.39075053155824,41.655971916688706
77864390,r,81.0275,0.217,111.2774490943846,37.62339540374141
77864390,i,81.0275,0.197,114.9035880110996,31.372441893663424
77864390,z,81.0275,0.184,190.1259624692457,28.38309603118776
77864390,y,81.0275,0.172,89.38207841926187,39.42409469532679
78047778,u,117.41,0.549,46.49607484135145,28.759384410541045
78047778,g,117.41,0.486,19.57413598957347,21.04089120669164
78047778,r,117.41,0.431,58.24643431794139,24.0136284523749
78047778,i,117.41,0.392,47.369437105149586,24.635472782463463
78047778,z,117.41,0.365,128.63743521455316,53.64670008501677
78047778,y,117.41,0.343,37.599050713107395,68.66118221781117
78293082,u,247.07,0.275,163.00046722210297,120.52689973088991
78293082,g,247.07,0.243,1.0,97.59721353173951
78293082,r,247.07,0.216,132.7012880774085,108.099784435747
78293082,i,247.07,0.196,123.84033351272778,105.34092071169545
78293082,z,247.07,0.183,113.324252305976,86.20394823143737
78293082,y,247.07,0.171,105.63195499021377,135.8799046923813
78846696,u,893.28,0.27,334.20851268246327,35.6727497733985
78846696,g,893.28,0.239,319.4243609725348,29.7879728800295
78846696,r,893.28,0.212,351.09828955059544,34.03784967701993
78846696,i,893.28,0.193,342.99018531723175,35.21257362726404
78846696,z,893.28,0.18,549.5970332180685,30.9725437921371
78846696,y,893.28,0.169,269.9281745987011,20.473287776937298
80672768,u,201.34,0.357,289.2072913800443,68.44011654345182
80672768,g,201.34,0.315,189.58758522082346,71.28658743908306
80672768,r,201.34,0.28,327.8312508604508,53.631758855243575
80672768,i,201.34,0.254,333.5112916139546,55.54016289863797
80672768,z,201.34,0.237,281.9617359579071,68.3677340980283
80672768,y,201.34,0.222,266.6774034320017,61.3856867631058
81018462,u,74.9697,0.377,81.17594555141054,35.26500096631194
81018462,g,74.9697,0.334,11.8043297659036,46.74877038185518
81018462,r,74.9697,0.296,34.44144000329173,36.73988556535748
81018462,i,74.9697,0.269,33.36055902550725,62.61417750077425
81018462,z,74.9697,0.251,120.18084579398291,68.54771903486063
81018462,y,74.9697,0.235,55.536640077204225,86.10907559416096
82196474,u,315.46,0.401,358.5580462424542,69.74406464238774
82196474,g,315.46,0.355,1.5135489662983515,95.1766639451853
